termId,termUpdate,termName,termType,termCategory,termStatus,termApproval,term_Id,termCreatedDate,termCreatedBy,termModifiedDate,termModifiedBy
"OMII0IIN571229023","add","Chronic heart failure","ND","","active","approved",5296,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II114676674","add","Congestive cardiac failure","ND","","active","approved",5297,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1367508683","add","Congestive heart disease","ND","","active","approved",5298,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN824468329","add","Impaired cardiac function","ND","","active","approved",5299,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1469160890","add","CHF","ND","","active","approved",5300,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1288334740","add","Plantar fascitis","ND","","active","approved",5301,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II969238601","add","Ketek","ND","","active","approved",5302,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1356896147","add","Heel spur syndrome","ND","","active","approved",5303,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1796800030","add","Painful heel spur","ND","","active","approved",5304,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN791970225","add","Painful heel syndrome","ND","","active","approved",5305,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN905925771","add","Plantar tendinitis","ND","","active","approved",5306,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II2013946400","add","Plantar tendinosis","ND","","active","approved",5307,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1875407079","add","Plantar tendonitis","ND","","active","approved",5308,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1098190018","add","Policeman's heel","ND","","active","approved",5309,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN938669077","add","Plantar fascial fibromatosis","ND","","active","approved",5310,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN491610509","add","Plantar fasciosis","ND","","active","approved",5311,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II12181143","add","Acetaminophen","ND","","active","approved",5312,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN699853394","add","Co-codamol","ND","","active","approved",5313,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1029060024","add","Solpadol","ND","","active","approved",5314,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN997659161","add","HAV infection","ND","","active","approved",5315,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN366072452","add","Infectious hepatitis","ND","","active","approved",5316,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II508175579","add","Short incubation hepatitis","ND","","active","approved",5317,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN794256700","add","Type A viral hepatitis","ND","","active","approved",5318,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1909714757","add","Viral hepatitis A","ND","","active","approved",5319,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1701045157","add","Hep A","ND","","active","approved",5320,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN608520224","add","Epidemic jaundice","ND","","active","approved",5321,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN965291021","add","Epidemic hepatitis","ND","","active","approved",5322,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II2013767428","add","Premarin","ND","","active","approved",5323,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN843850601","add","Acute catarrhal jaundice","ND","","active","approved",5324,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN868627362","add","HAV","ND","","active","approved",5325,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1609495024","add","Hepatitis A virus","ND","","active","approved",5326,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II740512627","add","Tiloryth","ND","","active","approved",5327,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1643118936","add","Citalopram","ND","","active","approved",5328,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1959459001","add","Cipramil","ND","","active","approved",5329,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN880543902","add","Escitalopram","ND","","active","approved",5330,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1752128698","add","Cipralex","ND","","active","approved",5331,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II12478375","add","Fluoxetine","ND","","active","approved",5332,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1763310205","add","Prozac","ND","","active","approved",5333,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II604500489","add","Fluvoxamine","ND","","active","approved",5334,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN674874655","add","Paroxetine","ND","","active","approved",5335,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II833111671","add","Seroxat","ND","","active","approved",5336,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1022145175","add","Sertraline","ND","","active","approved",5337,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN90492182","add","Lustral","ND","","active","approved",5338,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN890320182","add","Angio-oedema","ND","","active","approved",5339,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1106597170","add","Angio-edema","ND","","active","approved",5340,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II495639861","add","Nictinelle","ND","","active","approved",5341,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1972821158","add","Angioneurotic oedema","ND","","active","approved",5342,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN759837400","add","Giant urticaria","ND","","active","approved",5343,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II662611695","add","Quincke's disease","ND","","active","approved",5344,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1471561031","add","Quincke's oedema","ND","","active","approved",5345,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1542688164","add","Sore tongue","ND","","active","approved",5346,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1931628529","add","NiQuitin","ND","","active","approved",5347,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II403599086","add","Sore gums","ND","","active","approved",5348,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1516833785","add","Blood vessel thrombosis","ND","","active","approved",5349,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN274828572","add","Thrombotic disorder","ND","","active","approved",5350,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1008515280","add","Thrombus","ND","","active","approved",5351,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1656550046","add","Thrombi","ND","","active","approved",5352,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN241990176","add","Emboli","ND","","active","approved",5353,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1373371124","add","Vascular thrombosis","ND","","active","approved",5354,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1928723005","add","Arterial thrombosis","ND","","active","approved",5355,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1152285012","add","Fever blister","ND","","active","approved",5356,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1765521947","add","Herpes labialis","ND","","active","approved",5357,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN800387162A","add","HSV I infection","ND","","active","approved",5358,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1811370088","add","Oral herpes","ND","","active","approved",5359,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1680322002","add","Oral-facial herpes","ND","","active","approved",5360,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1131522798","add","Orolabial herpes","ND","","active","approved",5361,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II426491715","add","Kidney pain","ND","","active","approved",5362,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN873242726","add","Side pain","ND","","active","approved",5363,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1476455917","add","Pain in the side","ND","","active","approved",5364,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN850503638","add","Renal pain","ND","","active","approved",5365,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1537188207","add","Inflammation of lateral epicondyle","ND","","active","approved",5366,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1425854521","add","Fluid on the elbow","ND","","active","approved",5367,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II536362441","add","Elbow problem","ND","","active","approved",5368,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN763927523","add","Athletes' elbow","ND","","active","approved",5369,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1309241703","add","Endometritis","ND","","active","approved",5370,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1048352822","add","Female pelvic inflammation","ND","","active","approved",5371,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1126305691","add","Pelvic abscess","ND","","active","approved",5372,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1691713945","add","Pelvic infection of female pelvic tissue","ND","","active","approved",5373,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1911810039","add","Pelvic peritonitis","ND","","active","approved",5374,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN2019754085","add","Inflammation of female pelvic organs","ND","","active","approved",5375,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN573182061","add","Inflammatory pelvic disease","ND","","active","approved",5376,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II2084173923","add","Fitz-Hugh and Curtis syndrome","ND","","active","approved",5377,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II2122533015","add","Fitz-Hugh-Curtis syndrome","ND","","active","approved",5378,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN2102006532","add","Oophoritis","ND","","active","approved",5379,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1097316159","add","Parametritis","ND","","active","approved",5380,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN411471803","add","Pyosalpinx","ND","","active","approved",5381,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN126201176","add","Salpingitis","ND","","active","approved",5382,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1622103343","add","Salpingo-oophoritis","ND","","active","approved",5383,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1190659638","add","Salpingo-peritonitis","ND","","active","approved",5384,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1092361173","add","Tuboovarian abscess","ND","","active","approved",5385,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN797184625","add","Tubo-ovarian abscess","ND","","active","approved",5386,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1797623840","add","Glyceryl trinitrate","ND","","active","approved",5387,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II591973102","add","Pain in the groin","ND","","active","approved",5388,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN177436594","add","Lower abdominal pain","ND","","active","approved",5389,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN964093488","add","Inguinal pain","ND","","active","approved",5390,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1454320461","add","Hyperthyroid","ND","","active","approved",5391,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN30665481","add","Nodular thyroid disease","ND","","active","approved",5392,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II915483283","add","High thyroid hormones","ND","","active","approved",5393,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1399792124","add","Low thyroid hormones","ND","","active","approved",5394,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1186055564","add","Bleeding after sex","ND","","active","approved",5395,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1574049132","add","Jaundiced","ND","","active","approved",5396,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1769121308","add","Yellow pigmentation","ND","","active","approved",5397,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1517043130","add","Icteric","ND","","active","approved",5398,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1529043318","add","Icterus","ND","","active","approved",5399,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1380487200","add","Hyperbilirubinaemia","ND","","active","approved",5400,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN100506108","add","Hyperbilirubinemia","ND","","active","approved",5401,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN1186238662","add","Neonatal jaundice","ND","","active","approved",5402,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II164200699","add","Icterus neonatorum","ND","","active","approved",5403,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II840976322","add","Post-herpetic neuralgia","ND","","active","approved",5404,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II291061871","add","Paroxysmal nerve pain","ND","","active","approved",5405,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II387710466","add","Neuralgic pain","ND","","active","approved",5406,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0IIN499944405","add","Stabbing pain","ND","","active","approved",5407,"20150721T14:52:26","admin","20150721T14:56:07","admin"
"OMII0II1372419208","add","Shooting pain","ND","","active","approved",5408,"20150721T14:52:26","admin","20150721T14:56:07","admin"
